Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.672531200000000000e+12,1.196130000000000109e+03,1.196700000000000045e+03,1.192720000000000027e+03,1.194089999999999918e+03,5.889384000000000015e+03,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.672534800000000000e+12,1.194089999999999918e+03,1.196369999999999891e+03,1.193839999999999918e+03,1.196019999999999982e+03,3.157207899999999881e+03,1.315000000000054570e+00,-1.214999999999918145e+00,2.529999999999972715e+00,9.988033819900000235e+05,1.000000000000000000e+00
1.672538400000000000e+12,1.196009999999999991e+03,1.196740000000000009e+03,1.194109999999999900e+03,1.195400000000000091e+03,3.752047599999999875e+03,1.029999999999972715e+00,-1.600000000000136424e+00,2.630000000000109139e+00,9.976073842900000745e+05,2.000000000000000000e+00
1.672542000000000000e+12,1.195410000000000082e+03,1.195410000000000082e+03,1.191710000000000036e+03,1.194039999999999964e+03,7.493420699999999670e+03,8.133333333332757320e-01,-2.886666666666769743e+00,3.700000000000045475e+00,9.964127472700000508e+05,3.000000000000000000e+00
1.672545600000000000e+12,1.194049999999999955e+03,1.194049999999999955e+03,1.190569999999999936e+03,1.192920000000000073e+03,6.409249099999999999e+03,5.711111111111222272e-01,-2.908888888888895963e+00,3.480000000000018190e+00,9.952192308100000955e+05,4.000000000000000000e+00
1.672549200000000000e+12,1.192920000000000073e+03,1.194670000000000073e+03,1.192710000000000036e+03,1.194539999999999964e+03,2.316344799999999850e+03,4.837037037038953713e-01,-1.476296296296141008e+00,1.960000000000036380e+00,9.940240935400001472e+05,5.000000000000000000e+00
1.672552800000000000e+12,1.194549999999999955e+03,1.195230000000000018e+03,1.193809999999999945e+03,1.194809999999999945e+03,4.102095699999999852e+03,6.279012345680712315e-01,-7.920987654320015281e-01,1.420000000000072760e+00,9.928286861350002000e+05,6.000000000000000000e+00
1.672556400000000000e+12,1.194809999999999945e+03,1.195750000000000000e+03,1.193039999999999964e+03,1.195059999999999945e+03,5.826769800000000032e+03,8.426337448561298515e-01,-1.867366255143906528e+00,2.710000000000036380e+00,9.916330286050002323e+05,7.000000000000000000e+00
1.672560000000000000e+12,1.195069999999999936e+03,1.195900000000000091e+03,1.194170000000000073e+03,1.194279999999999973e+03,3.124602199999999812e+03,1.410877914952152423e+00,-3.191220850478657667e-01,1.730000000000018190e+00,9.904381514650002355e+05,8.000000000000000000e+00
1.672563600000000000e+12,1.194269999999999982e+03,1.196549999999999955e+03,1.193980000000000018e+03,1.196480000000000018e+03,2.763947799999999916e+03,7.336259716505537654e-01,-1.836374028349382570e+00,2.569999999999936335e+00,9.892410732250002911e+05,9.000000000000000000e+00
