Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.664582400000000000e+12,1.328710000000000036e+03,1.329279999999999973e+03,1.327730000000000018e+03,1.329279999999999973e+03,7.099537000000000262e+02,nan,nan,nan,1.001322350025000051e+06,-1.000000000000000000e+00
1.664582700000000000e+12,1.329269999999999982e+03,1.330529999999999973e+03,1.328859999999999900e+03,1.330230000000000018e+03,1.449700199999999995e+03,nan,nan,nan,1.002645451274999999e+06,-2.000000000000000000e+00
1.664583000000000000e+12,1.330230000000000018e+03,1.331329999999999927e+03,1.329829999999999927e+03,1.331210000000000036e+03,5.680611999999999853e+02,nan,nan,nan,1.003969517675000010e+06,-3.000000000000000000e+00
1.664583300000000000e+12,1.331210000000000036e+03,1.332369999999999891e+03,1.330009999999999991e+03,1.332369999999999891e+03,5.621616999999999962e+02,nan,nan,nan,1.005294648724999977e+06,-4.000000000000000000e+00
1.664583600000000000e+12,1.332369999999999891e+03,1.333690000000000055e+03,1.332250000000000000e+03,1.333559999999999945e+03,8.569407999999999674e+02,nan,nan,nan,1.006620948899999959e+06,-5.000000000000000000e+00
1.664583900000000000e+12,1.333559999999999945e+03,1.333690000000000055e+03,1.331250000000000000e+03,1.332819999999999936e+03,9.124192000000000462e+02,nan,nan,nan,1.007947472949999967e+06,-6.000000000000000000e+00
1.664584200000000000e+12,1.332809999999999945e+03,1.332819999999999936e+03,1.327380000000000109e+03,1.328930000000000064e+03,1.580939000000000078e+03,1.619999999999890861e+00,-3.819999999999936335e+00,5.439999999999827196e+00,1.006609948600000003e+06,-5.000000000000000000e+00
1.664584500000000000e+12,1.328940000000000055e+03,1.329910000000000082e+03,1.326940000000000055e+03,1.328509999999999991e+03,9.011662000000000035e+02,-1.179999999999836291e+00,-4.149999999999863576e+00,2.970000000000027285e+00,1.007932029974999954e+06,-6.000000000000000000e+00
1.664584800000000000e+12,1.328509999999999991e+03,1.329410000000000082e+03,1.324359999999999900e+03,1.324700000000000045e+03,2.187520799999999781e+03,-8.249999999975443643e-02,-5.132499999999936335e+00,5.050000000000181899e+00,1.009252001949999947e+06,-7.000000000000000000e+00
1.664585100000000000e+12,1.324690000000000055e+03,1.326880000000000109e+03,1.324690000000000055e+03,1.326740000000000009e+03,5.558351000000000113e+02,-1.924374999999827196e+00,-4.114374999999881766e+00,2.190000000000054570e+00,1.010571088374999934e+06,-8.000000000000000000e+00
1.664585400000000000e+12,1.326750000000000000e+03,1.328130000000000109e+03,1.326420000000000073e+03,1.326950000000000045e+03,6.921944999999999482e+02,-2.107812499998544808e-01,-1.920781249999890861e+00,1.710000000000036380e+00,1.011891304124999908e+06,-9.000000000000000000e+00
1.664585700000000000e+12,1.326960000000000036e+03,1.327730000000000018e+03,1.326289999999999964e+03,1.327359999999999900e+03,4.188758000000000266e+02,-3.655859374998726707e-01,-1.805585937499927240e+00,1.440000000000054570e+00,1.013211828324999893e+06,-1.000000000000000000e+01
1.664586000000000000e+12,1.327349999999999909e+03,1.327690000000000055e+03,1.326000000000000000e+03,1.327539999999999964e+03,9.183953999999999951e+02,-2.666894531248544808e-01,-1.956689453124909051e+00,1.690000000000054570e+00,1.014532636099999887e+06,-1.100000000000000000e+01
1.664586300000000000e+12,1.327549999999999955e+03,1.328480000000000018e+03,1.326660000000000082e+03,1.328190000000000055e+03,5.190067000000000235e+02,4.649829101563227596e-01,-1.355017089843613576e+00,1.819999999999936335e+00,1.013198126749999938e+06,-1.000000000000000000e+01
1.664586600000000000e+12,1.328180000000000064e+03,1.329289999999999964e+03,1.327500000000000000e+03,1.328819999999999936e+03,7.914189000000000078e+02,1.073737182617151120e+00,-7.162628173828125000e-01,1.789999999999963620e+00,1.011862984249999980e+06,-9.000000000000000000e+00
1.664586900000000000e+12,1.328809999999999945e+03,1.330700000000000045e+03,1.328710000000000036e+03,1.328799999999999955e+03,8.077454000000000178e+02,2.337802886962890625e+00,3.478028869628815301e-01,1.990000000000009095e+00,1.010527535225000000e+06,-8.000000000000000000e+00
1.664587200000000000e+12,1.328789999999999964e+03,1.330500000000000000e+03,1.328299999999999955e+03,1.329559999999999945e+03,4.771442999999999870e+02,1.838352165222204349e+00,-3.616478347778411262e-01,2.200000000000045475e+00,1.009191714350000024e+06,-7.000000000000000000e+00
1.664587500000000000e+12,1.329549999999999955e+03,1.329990000000000009e+03,1.327710000000000036e+03,1.327839999999999918e+03,2.754581000000000017e+02,1.533764123916625977e+00,-7.462358760833467386e-01,2.279999999999972715e+00,1.007856375875000027e+06,-6.000000000000000000e+00
1.664587800000000000e+12,1.327839999999999918e+03,1.329000000000000000e+03,1.327029999999999973e+03,1.328559999999999945e+03,8.646213999999999942e+02,5.178230929373057734e-01,-1.452176907062721511e+00,1.970000000000027285e+00,1.006521534875000012e+06,-5.000000000000000000e+00
1.664588100000000000e+12,1.328559999999999945e+03,1.331000000000000000e+03,1.327910000000000082e+03,1.327910000000000082e+03,9.577341000000000122e+02,2.660867319702902023e+00,-4.291326802970161225e-01,3.089999999999918145e+00,1.005186658700000029e+06,-4.000000000000000000e+00
