Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.659312000000000000e+12,1.678119999999999891e+03,1.704680000000000064e+03,1.606119999999999891e+03,1.630279999999999973e+03,8.015665648000000510e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.659398400000000000e+12,1.630279999999999973e+03,1.678000000000000000e+03,1.559279999999999973e+03,1.630910000000000082e+03,1.081964510400000028e+06,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.659484800000000000e+12,1.630910000000000082e+03,1.685029999999999973e+03,1.589710000000000036e+03,1.618160000000000082e+03,7.777247412999999942e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.659571200000000000e+12,1.618160000000000082e+03,1.662789999999999964e+03,1.580390000000000100e+03,1.607960000000000036e+03,7.355521809999999823e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.659657600000000000e+12,1.607970000000000027e+03,1.742069999999999936e+03,1.605640000000000100e+03,1.736809999999999945e+03,1.005846471200000029e+06,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.659744000000000000e+12,1.736809999999999945e+03,1.749930000000000064e+03,1.685259999999999991e+03,1.690599999999999909e+03,5.233146443999999901e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.659830400000000000e+12,1.690599999999999909e+03,1.729789999999999964e+03,1.668000000000000000e+03,1.700190000000000055e+03,4.399047640000000247e+05,7.051714285714251673e+01,8.727142857142553112e+00,6.178999999999996362e+01,9.982995188149999594e+05,1.000000000000000000e+00
1.659916800000000000e+12,1.700200000000000045e+03,1.818000000000000000e+03,1.693869999999999891e+03,1.777049999999999955e+03,7.816205442999999505e+05,1.377599999999999909e+02,1.362999999999988177e+01,1.241300000000001091e+02,9.965556779399999650e+05,2.000000000000000000e+00
1.660003200000000000e+12,1.777049999999999955e+03,1.790829999999999927e+03,1.667930000000000064e+03,1.702759999999999991e+03,8.181711019000000088e+05,1.049599999999998090e+02,-1.794000000000005457e+01,1.228999999999998636e+02,9.948105532249999233e+05,3.000000000000000000e+00
1.660089600000000000e+12,1.702759999999999991e+03,1.885000000000000000e+03,1.656779999999999973e+03,1.853569999999999936e+03,1.317767512700000079e+06,1.572049999999999272e+02,-7.101500000000010004e+01,2.282200000000000273e+02,9.930270537299999269e+05,4.000000000000000000e+00
1.660176000000000000e+12,1.853579999999999927e+03,1.942000000000000000e+03,1.850319999999999936e+03,1.880190000000000055e+03,1.105261900900000008e+06,1.761062499999998181e+02,8.442624999999975444e+01,9.168000000000006366e+01,9.911545680749999592e+05,5.000000000000000000e+00
1.660262400000000000e+12,1.880190000000000055e+03,1.964710000000000036e+03,1.853059999999999945e+03,1.958279999999999973e+03,7.176281014999999898e+05,1.507196874999999636e+02,3.906968749999987267e+01,1.116500000000000909e+02,9.892295753699999768e+05,6.000000000000000000e+00
1.660348800000000000e+12,1.958279999999999973e+03,2.020000000000000000e+03,1.946500000000000000e+03,1.983549999999999955e+03,6.958760293000000529e+05,1.636197656249999000e+02,9.011976562499989996e+01,7.350000000000000000e+01,9.872527476249999600e+05,7.000000000000000000e+00
