Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.667260800000000000e+12,1.572690000000000055e+03,1.576460000000000036e+03,1.568799999999999955e+03,1.570109999999999900e+03,2.118127140000000145e+04,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.667264400000000000e+12,1.570109999999999900e+03,1.584369999999999891e+03,1.569680000000000064e+03,1.581180000000000064e+03,1.817110090000000127e+04,8.724999999999909051e+00,-5.964999999999918145e+00,1.468999999999982720e+01,9.984180294099999592e+05,1.000000000000000000e+00
1.667268000000000000e+12,1.581180000000000064e+03,1.600460000000000036e+03,1.578619999999999891e+03,1.598349999999999909e+03,2.911196840000000157e+04,1.069500000000016371e+01,-1.114499999999998181e+01,2.184000000000014552e+01,9.968188802349999314e+05,2.000000000000000000e+00
1.667271600000000000e+12,1.598349999999999909e+03,1.604730000000000018e+03,1.583940000000000055e+03,1.586809999999999945e+03,1.950009080000000176e+04,1.693499999999994543e+01,-3.855000000000018190e+00,2.078999999999996362e+01,9.952312768299999880e+05,3.000000000000000000e+00
1.667275200000000000e+12,1.586809999999999945e+03,1.593670000000000073e+03,1.580319999999999936e+03,1.589630000000000109e+03,1.657816969999999856e+04,4.651666666666642413e+00,-8.698333333333494011e+00,1.335000000000013642e+01,9.936408520149999531e+05,4.000000000000000000e+00
1.667278800000000000e+12,1.589619999999999891e+03,1.596680000000000064e+03,1.585390000000000100e+03,1.589430000000000064e+03,1.691517520000000150e+04,7.387222222222362689e+00,-3.902777777777600932e+00,1.128999999999996362e+01,9.920506272999999346e+05,5.000000000000000000e+00
1.667282400000000000e+12,1.589430000000000064e+03,1.602849999999999909e+03,1.587430000000000064e+03,1.595769999999999982e+03,1.956712849999999889e+04,9.239074074073869269e+00,-6.180925925925976117e+00,1.541999999999984539e+01,9.904540594149999088e+05,6.000000000000000000e+00
1.667286000000000000e+12,1.595769999999999982e+03,1.599690000000000055e+03,1.585470000000000027e+03,1.591109999999999900e+03,1.978849569999999949e+04,7.746358024691517130e+00,-6.473641975308510155e+00,1.422000000000002728e+01,9.888621538599999622e+05,7.000000000000000000e+00
1.667289600000000000e+12,1.591119999999999891e+03,1.595440000000000055e+03,1.586049999999999955e+03,1.587789999999999964e+03,1.285991330000000016e+04,6.265452674897005636e+00,-3.124547325103094408e+00,9.390000000000100044e+00,9.872735699649999151e+05,8.000000000000000000e+00
1.667293200000000000e+12,1.587799999999999955e+03,1.612920000000000073e+03,1.586000000000000000e+03,1.597559999999999945e+03,4.083489190000000235e+04,1.815515089163227458e+01,-8.764849108367798181e+00,2.692000000000007276e+01,9.856752111849999055e+05,9.000000000000000000e+00
1.667296800000000000e+12,1.597559999999999945e+03,1.610000000000000000e+03,1.592359999999999900e+03,1.606690000000000055e+03,2.845505489999999918e+04,7.285050297210773351e+00,-1.035494970278932669e+01,1.764000000000010004e+01,9.840677178399999393e+05,1.000000000000000000e+01
1.667300400000000000e+12,1.606690000000000055e+03,1.607349999999999909e+03,1.582490000000000009e+03,1.590279999999999973e+03,3.407379280000000290e+04,1.292501676573692748e+01,-1.193498323426297247e+01,2.485999999999989996e+01,9.824766426999999676e+05,1.100000000000000000e+01
1.667304000000000000e+12,1.590279999999999973e+03,1.598390000000000100e+03,1.585779999999999973e+03,1.597009999999999991e+03,1.998312949999999910e+04,2.241672255245930501e+00,-1.036832774475419683e+01,1.261000000000012733e+01,9.808788341950000031e+05,1.200000000000000000e+01
1.667307600000000000e+12,1.597009999999999991e+03,1.597839999999999918e+03,1.570569999999999936e+03,1.578700000000000045e+03,5.224578689999999915e+04,1.332389075174842219e+01,-1.394610924825155962e+01,2.726999999999998181e+01,9.792993448449999560e+05,1.300000000000000000e+01
1.667311200000000000e+12,1.578700000000000045e+03,1.580460000000000036e+03,1.563690000000000055e+03,1.569440000000000055e+03,5.719548279999999795e+04,5.994630250582758890e+00,-1.077536974941722292e+01,1.676999999999998181e+01,9.777291201249998994e+05,1.400000000000000000e+01
1.667314800000000000e+12,1.569440000000000055e+03,1.575839999999999918e+03,1.567559999999999945e+03,1.574279999999999973e+03,1.837280229999999938e+04,1.498210083527510506e+00,-6.781789916472462210e+00,8.279999999999972715e+00,9.761540529849998420e+05,1.500000000000000000e+01
1.667318400000000000e+12,1.574289999999999964e+03,1.585109999999999900e+03,1.568430000000000064e+03,1.572619999999999891e+03,2.411567459999999846e+04,1.191607002784235192e+01,-4.763929972157484372e+00,1.667999999999983629e+01,9.745806466749998508e+05,1.600000000000000000e+01
1.667322000000000000e+12,1.572619999999999891e+03,1.578440000000000055e+03,1.569049999999999955e+03,1.578440000000000055e+03,1.194266239999999925e+04,1.748690009280835511e+00,-7.641309990719264533e+00,9.390000000000100044e+00,9.730014174549998716e+05,1.700000000000000000e+01
1.667325600000000000e+12,1.578440000000000055e+03,1.586450000000000045e+03,1.576970000000000027e+03,1.583849999999999909e+03,1.345195629999999983e+04,4.986230003093851337e+00,-4.493769996906166853e+00,9.480000000000018190e+00,9.714167755299998680e+05,1.800000000000000000e+01
1.667329200000000000e+12,1.583849999999999909e+03,1.586789999999999964e+03,1.575420000000000073e+03,1.576759999999999991e+03,1.117889450000000033e+04,8.462076667698056553e+00,-2.907923332301834307e+00,1.136999999999989086e+01,9.698392271499998169e+05,1.900000000000000000e+01
1.667332800000000000e+12,1.576759999999999991e+03,1.578789999999999964e+03,1.573000000000000000e+03,1.575799999999999955e+03,9.266481499999999869e+03,2.147358889232691581e+00,-3.642641110767272039e+00,5.789999999999963620e+00,9.682626392499997746e+05,2.000000000000000000e+01
1.667336400000000000e+12,1.575799999999999955e+03,1.581329999999999927e+03,1.569029999999999973e+03,1.572680000000000064e+03,6.521793499999999767e+03,7.329119629744127451e+00,-4.970880370255827074e+00,1.229999999999995453e+01,9.666891729099997319e+05,2.100000000000000000e+01
1.667340000000000000e+12,1.572680000000000064e+03,1.579859999999999900e+03,1.569500000000000000e+03,1.578509999999999991e+03,1.489346199999999953e+04,2.853039876581306089e+00,-7.506960123418593867e+00,1.035999999999989996e+01,9.651098736549997702e+05,2.200000000000000000e+01
1.667343600000000000e+12,1.578519999999999982e+03,1.583019999999999982e+03,1.576710000000000036e+03,1.578480000000000018e+03,1.133411670000000049e+04,5.031013292193620146e+00,-1.278986707806325285e+00,6.309999999999945430e+00,9.635306044149997178e+05,2.300000000000000000e+01
1.667347200000000000e+12,1.578470000000000027e+03,1.592440000000000055e+03,1.572089999999999918e+03,1.587539999999999964e+03,2.553685369999999966e+04,8.083671097398109850e+00,-1.226632890260202657e+01,2.035000000000013642e+01,9.619422706449996913e+05,2.400000000000000000e+01
1.667350800000000000e+12,1.587549999999999955e+03,1.591059999999999945e+03,1.585329999999999927e+03,1.586009999999999991e+03,9.834028200000000652e+03,5.601223699132788170e+00,-1.287763008672300202e-01,5.730000000000018190e+00,9.603554676399996970e+05,2.500000000000000000e+01
1.667354400000000000e+12,1.586000000000000000e+03,1.593210000000000036e+03,1.578279999999999973e+03,1.590079999999999927e+03,1.897802960000000166e+04,4.670407899710880884e+00,-1.025959210028918278e+01,1.493000000000006366e+01,9.587645925999997417e+05,2.600000000000000000e+01
1.667358000000000000e+12,1.590079999999999927e+03,1.595789999999999964e+03,1.588900000000000091e+03,1.590740000000000009e+03,1.596428590000000077e+04,5.783469299903572391e+00,-1.106530700096300279e+00,6.889999999999872671e+00,9.571730572299996857e+05,2.700000000000000000e+01
1.667361600000000000e+12,1.590750000000000000e+03,1.595000000000000000e+03,1.586990000000000009e+03,1.590180000000000064e+03,2.446131980000000112e+04,4.877823099967827147e+00,-3.132176900032163758e+00,8.009999999999990905e+00,9.555820821399997221e+05,2.800000000000000000e+01
1.667365200000000000e+12,1.590180000000000064e+03,1.600200000000000045e+03,1.585279999999999973e+03,1.585940000000000055e+03,2.566453740000000107e+04,1.286594103332276973e+01,-2.054058966677303033e+00,1.492000000000007276e+01,9.539953491699997103e+05,2.900000000000000000e+01
1.667368800000000000e+12,1.585930000000000064e+03,1.588180000000000064e+03,1.582910000000000082e+03,1.587250000000000000e+03,1.465651029999999992e+04,9.019803444409717486e-01,-4.368019655559010062e+00,5.269999999999981810e+00,9.524073055449996609e+05,3.000000000000000000e+01
1.667372400000000000e+12,1.587250000000000000e+03,1.588779999999999973e+03,1.554089999999999918e+03,1.564759999999999991e+03,8.493257409999999800e+04,1.651399344814694814e+01,-1.817600655185310643e+01,3.469000000000005457e+01,9.508417631649996620e+05,3.100000000000000000e+01
1.667376000000000000e+12,1.564759999999999991e+03,1.574059999999999945e+03,1.561019999999999982e+03,1.574009999999999991e+03,1.532346210000000065e+04,6.313311493822766352e-01,-1.240866885061768699e+01,1.303999999999996362e+01,9.492669661599997198e+05,3.200000000000000000e+01
1.667379600000000000e+12,1.574000000000000000e+03,1.578670000000000073e+03,1.557690000000000055e+03,1.558759999999999991e+03,2.313457459999999992e+04,1.502044371646093168e+01,-5.959556283539086508e+00,2.098000000000001819e+01,9.477074267799997469e+05,3.300000000000000000e+01
1.667383200000000000e+12,1.558759999999999991e+03,1.559000000000000000e+03,1.536250000000000000e+03,1.548559999999999945e+03,4.890130419999999867e+04,5.410147905487065145e+00,-1.733985209451293485e+01,2.275000000000000000e+01,9.461580924999997951e+05,3.400000000000000000e+01
1.667386800000000000e+12,1.548549999999999955e+03,1.558490000000000009e+03,1.548519999999999982e+03,1.555940000000000055e+03,1.426235250000000087e+04,3.333382635162479346e+00,-6.636617364837547939e+00,9.970000000000027285e+00,9.446013745299997972e+05,3.500000000000000000e+01
1.667390400000000000e+12,1.555950000000000045e+03,1.559319999999999936e+03,1.546019999999999982e+03,1.553599999999999909e+03,2.182671449999999822e+04,5.201127545054305301e+00,-8.098872454945649224e+00,1.329999999999995453e+01,9.430469977299998282e+05,3.600000000000000000e+01
