Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.669852800000000000e+12,1.294460000000000036e+03,1.299900000000000091e+03,1.262769999999999982e+03,1.276410000000000082e+03,4.300187391000000061e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.669939200000000000e+12,1.276400000000000091e+03,1.297180000000000064e+03,1.265240000000000009e+03,1.295589999999999918e+03,3.715595850000000210e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.670025600000000000e+12,1.295579999999999927e+03,1.309000000000000000e+03,1.236259999999999991e+03,1.240509999999999991e+03,3.471482588000000105e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.670112000000000000e+12,1.240500000000000000e+03,1.287190000000000055e+03,1.240099999999999909e+03,1.279410000000000082e+03,3.241295466000000015e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.670198400000000000e+12,1.279400000000000091e+03,1.305109999999999900e+03,1.246609999999999900e+03,1.259410000000000082e+03,3.916285165999999736e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.670284800000000000e+12,1.259410000000000082e+03,1.274759999999999991e+03,1.241559999999999945e+03,1.271319999999999936e+03,3.016318389999999781e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.670371200000000000e+12,1.271309999999999945e+03,1.278690000000000055e+03,1.218009999999999991e+03,1.231180000000000064e+03,3.985595165999999736e+05,1.385714285714288962e+01,-4.682285714285717404e+01,6.068000000000006366e+01,9.987450012649999699e+05,1.000000000000000000e+00
1.670457600000000000e+12,1.231180000000000064e+03,1.292579999999999927e+03,1.222009999999999991e+03,1.280180000000000064e+03,4.066535447000000277e+05,2.720857142857130384e+01,-4.336142857142863249e+01,7.056999999999993634e+01,9.974855542249999708e+05,2.000000000000000000e+00
1.670544000000000000e+12,1.280180000000000064e+03,1.296640000000000100e+03,1.250000000000000000e+03,1.263099999999999909e+03,4.060080031999999774e+05,3.183642857142854155e+01,-1.480357142857155850e+01,4.664000000000010004e+01,9.962100993049999233e+05,3.000000000000000000e+00
1.670630400000000000e+12,1.263109999999999900e+03,1.283609999999999900e+03,1.259599999999999909e+03,1.266349999999999909e+03,1.822786395999999950e+05,1.841982142857136751e+01,-5.590178571428623400e+00,2.400999999999999091e+01,9.949415751149998978e+05,4.000000000000000000e+00
1.670716800000000000e+12,1.266349999999999909e+03,1.284750000000000000e+03,1.255849999999999909e+03,1.263009999999999991e+03,1.804949020000000019e+05,2.010486607142865978e+01,-8.795133928571431170e+00,2.890000000000009095e+01,9.936731010749998968e+05,5.000000000000000000e+00
1.670803200000000000e+12,1.263000000000000000e+03,1.278900000000000091e+03,1.240029999999999973e+03,1.275400000000000091e+03,3.637505481000000145e+05,1.156614955357144936e+01,-2.730385044642866887e+01,3.887000000000011823e+01,9.924000934749998851e+05,6.000000000000000000e+00
1.670889600000000000e+12,1.275410000000000082e+03,1.349000000000000000e+03,1.255099999999999909e+03,1.320690000000000055e+03,6.593938824999999488e+05,6.832711216517850517e+01,-2.557288783482158578e+01,9.390000000000009095e+01,9.910981493249998894e+05,7.000000000000000000e+00
1.670976000000000000e+12,1.320690000000000055e+03,1.352720000000000027e+03,1.301000000000000000e+03,1.307440000000000055e+03,5.544655716999999713e+05,6.535533412388372199e+01,1.363533412388369470e+01,5.172000000000002728e+01,9.897801421299999347e+05,8.000000000000000000e+00
1.671062400000000000e+12,1.307450000000000045e+03,1.311140000000000100e+03,1.259269999999999982e+03,1.266539999999999964e+03,3.900512446999999811e+05,2.898150059291288017e+01,-2.288849940708723807e+01,5.187000000000011823e+01,9.884892861449999036e+05,9.000000000000000000e+00
1.671148800000000000e+12,1.266529999999999973e+03,1.280059999999999945e+03,1.155319999999999936e+03,1.166829999999999927e+03,7.514222778999999864e+05,2.673362544468454871e+01,-9.800637455531546038e+01,1.247400000000000091e+02,9.872689561049998738e+05,1.000000000000000000e+01
1.671235200000000000e+12,1.166819999999999936e+03,1.190029999999999973e+03,1.161920000000000073e+03,1.187160000000000082e+03,3.288816280999999726e+05,-4.675478091648665213e+01,-7.486478091648655209e+01,2.810999999999989996e+01,9.884424151349999011e+05,9.000000000000000000e+00
1.671321600000000000e+12,1.187160000000000082e+03,1.199539999999999964e+03,1.170319999999999936e+03,1.183059999999999945e+03,2.522601440000000002e+05,-2.381358568736504822e+01,-5.303358568736507550e+01,2.922000000000002728e+01,9.896239698049998842e+05,8.000000000000000000e+00
1.671408000000000000e+12,1.183059999999999945e+03,1.195000000000000000e+03,1.150509999999999991e+03,1.167819999999999936e+03,2.968327227999999886e+05,-1.447018926552368612e+01,-5.896018926552369521e+01,4.449000000000000909e+01,9.907958834849998821e+05,7.000000000000000000e+00
1.671494400000000000e+12,1.167819999999999936e+03,1.230470000000000027e+03,1.163119999999999891e+03,1.216940000000000055e+03,4.651841942999999737e+05,1.913235805085719221e+01,-4.821764194914294421e+01,6.735000000000013642e+01,9.895999263449999271e+05,8.000000000000000000e+00
1.671580800000000000e+12,1.216950000000000045e+03,1.223390000000000100e+03,1.203019999999999982e+03,1.213779999999999973e+03,2.457238377000000037e+05,1.144176853814292372e+01,-8.928231461857194518e+00,2.037000000000011823e+01,9.883809152499999618e+05,9.000000000000000000e+00
1.671667200000000000e+12,1.213779999999999973e+03,1.237990000000000009e+03,1.182539999999999964e+03,1.217710000000000036e+03,3.367616598000000231e+05,2.460132640360711775e+01,-3.084867359639292772e+01,5.545000000000004547e+01,9.871615230149999261e+05,1.000000000000000000e+01
1.671753600000000000e+12,1.217720000000000027e+03,1.231990000000000009e+03,1.210000000000000000e+03,1.219990000000000009e+03,2.786042882000000100e+05,1.695099480270528147e+01,-5.039005197294727623e+00,2.199000000000000909e+01,9.859390114499998745e+05,1.100000000000000000e+01
1.671840000000000000e+12,1.219980000000000018e+03,1.227990000000000009e+03,1.214690000000000055e+03,1.220410000000000082e+03,1.237015301000000036e+05,1.160824610202894291e+01,-1.691753897971011611e+00,1.329999999999995453e+01,9.847151558649998624e+05,1.200000000000000000e+01
1.671926400000000000e+12,1.220420000000000073e+03,1.225000000000000000e+03,1.193180000000000064e+03,1.218509999999999991e+03,2.316520611999999965e+05,8.086184576521645795e+00,-2.373381542347829054e+01,3.181999999999993634e+01,9.834920324699998600e+05,1.300000000000000000e+01
1.672012800000000000e+12,1.218519999999999982e+03,1.231089999999999918e+03,1.211670000000000073e+03,1.228109999999999900e+03,1.627230856999999960e+05,1.137713843239112066e+01,-8.042861567608724727e+00,1.941999999999984539e+01,9.822650475249998271e+05,1.400000000000000000e+01
1.672099200000000000e+12,1.228119999999999891e+03,1.233730000000000018e+03,1.200579999999999927e+03,1.211549999999999955e+03,2.624376398000000045e+05,1.605785382429348829e+01,-1.709214617570660266e+01,3.315000000000009095e+01,9.810415530199998757e+05,1.500000000000000000e+01
