1659312000000,1678.12000000,1681.37000000,1672.63000000,1677.29000000,6204.18000000,1659312299999,10403037.46195100,6141,2677.87000000,4490197.28469900,0
1659312300000,1677.30000000,1677.78000000,1674.43000000,1676.99000000,3309.21610000,1659312599999,5545770.30492900,3128,1247.84440000,2091077.41219300,0
1659312600000,1677.00000000,1679.95000000,1675.56000000,1675.81000000,1917.97060000,1659312899999,3217157.62593500,2873,991.48600000,1663088.42159300,0
1659312900000,1675.80000000,1681.55000000,1675.34000000,1675.85000000,4552.59760000,1659313199999,7640877.26829800,3955,2455.21600000,4121411.09202600,0
1659313200000,1675.84000000,1678.24000000,1674.54000000,1678.06000000,2661.30320000,1659313499999,4459033.11943200,2243,1312.68850000,2199602.24700200,0
1659313500000,1678.05000000,1687.41000000,1677.31000000,1686.26000000,2895.79480000,1659313799999,4870120.86673900,3443,2165.64590000,3641662.88073200,0
1659313800000,1686.25000000,1690.58000000,1682.44000000,1684.35000000,2517.02970000,1659314099999,4247255.85785800,3465,1330.27140000,2244786.63564100,0
1659314100000,1684.35000000,1686.76000000,1681.54000000,1686.25000000,1051.25440000,1659314399999,1770408.13074600,1922,507.24860000,854376.40926400,0
1659314400000,1686.25000000,1688.94000000,1685.39000000,1686.06000000,1157.86970000,1659314699999,1953891.95929500,2043,605.45170000,1021647.26840600,0
1659314700000,1686.07000000,1689.53000000,1685.84000000,1687.84000000,1472.32040000,1659314999999,2485092.24469100,1983,880.65180000,1486561.02300500,0
1659315000000,1687.83000000,1690.07000000,1687.48000000,1689.93000000,997.20430000,1659315299999,1684161.59748000,1670,555.81720000,938657.34532500,0
1659315300000,1689.93000000,1690.56000000,1687.00000000,1688.31000000,926.76390000,1659315599999,1565091.25284900,1930,435.76040000,735953.12875900,0
1659315600000,1688.32000000,1688.32000000,1683.91000000,1685.58000000,2070.37750000,1659315899999,3490759.45890600,2337,654.46990000,1103630.78839900,0
1659315900000,1685.59000000,1687.71000000,1683.76000000,1687.01000000,1393.88590000,1659316199999,2349566.82175100,1928,765.35460000,1289971.71890300,0
1659316200000,1687.02000000,1689.36000000,1686.55000000,1689.07000000,942.08820000,1659316499999,1590541.62713300,1583,684.18590000,1155154.86344300,0
1659316500000,1689.07000000,1694.00000000,1684.60000000,1693.77000000,3944.19550000,1659316799999,6662434.20283900,3864,2059.01070000,3479534.23462700,0
1659316800000,1693.76000000,1694.54000000,1690.62000000,1692.84000000,1627.96580000,1659317099999,2754984.34182200,2262,1028.82410000,1740970.36714800,0
1659317100000,1692.83000000,1699.08000000,1692.68000000,1697.23000000,2016.21700000,1659317399999,3419893.98970000,2959,1142.35390000,1937201.21649300,0
1659317400000,1697.22000000,1697.87000000,1693.68000000,1695.00000000,1146.24490000,1659317699999,1943505.22937400,2031,408.48310000,692610.06001400,0
1659317700000,1694.99000000,1697.69000000,1693.12000000,1697.62000000,2097.38260000,1659317999999,3556736.06233800,2429,1077.26650000,1826961.82534000,0
1659318000000,1697.62000000,1697.73000000,1693.81000000,1696.66000000,1704.74800000,1659318299999,2891219.06170000,2333,1026.43970000,1740725.05076300,0
1659318300000,1696.66000000,1696.92000000,1692.73000000,1693.50000000,976.70410000,1659318599999,1655312.98989500,1854,403.22720000,683284.54836300,0
1659318600000,1693.51000000,1695.17000000,1691.71000000,1693.70000000,549.18210000,1659318899999,930196.63014900,1475,249.00740000,421766.07277900,0
1659318900000,1693.70000000,1697.00000000,1693.25000000,1696.74000000,602.99450000,1659319199999,1022219.89700500,1265,338.82330000,574375.41662300,0
1659319200000,1696.74000000,1704.68000000,1696.44000000,1701.41000000,2498.02970000,1659319499999,4248674.93590700,3611,1741.91560000,2962303.81823600,0
1659319500000,1701.42000000,1701.92000000,1694.72000000,1695.16000000,2565.91130000,1659319799999,4355809.64957200,2888,815.57990000,1384510.45077700,0
1659319800000,1695.17000000,1699.11000000,1693.26000000,1698.56000000,2463.14350000,1659320099999,4176242.38511600,2713,1340.25130000,2273260.75766500,0
1659320100000,1698.55000000,1699.87000000,1696.41000000,1696.42000000,862.14290000,1659320399999,1463893.73062900,1641,417.32280000,708642.63819800,0
1659320400000,1696.42000000,1697.09000000,1695.03000000,1695.50000000,597.71440000,1659320699999,1013750.40979000,1354,331.48810000,562183.81043900,0
1659320700000,1695.50000000,1697.97000000,1695.19000000,1697.51000000,1242.08080000,1659320999999,2107328.03429600,1875,642.02990000,1089352.04241500,0
1659321000000,1697.52000000,1698.30000000,1696.04000000,1696.40000000,1294.61540000,1659321299999,2196966.07769000,1262,392.35970000,665798.85443800,0
1659321300000,1696.40000000,1696.72000000,1691.81000000,1692.56000000,2250.63520000,1659321599999,3813738.31864900,2668,1011.58480000,1714507.28779800,0
1659321600000,1692.55000000,1693.35000000,1690.32000000,1692.41000000,1403.41650000,1659321899999,2374593.78030300,1857,695.98930000,1177604.82165300,0
1659321900000,1692.41000000,1693.49000000,1690.92000000,1691.02000000,780.63590000,1659322199999,1321274.87622400,1439,382.55080000,647464.51612000,0
1659322200000,1691.02000000,1695.00000000,1691.01000000,1694.48000000,713.23870000,1659322499999,1207828.37831600,1358,418.09000000,707945.53590700,0
1659322500000,1694.48000000,1696.15000000,1693.03000000,1695.04000000,1040.80000000,1659322799999,1764225.63898300,1405,569.02090000,964460.62310700,0
1659322800000,1695.04000000,1695.81000000,1693.09000000,1693.70000000,1843.70430000,1659323099999,3124246.18388600,1905,1111.41130000,1883223.21054300,0
1659323100000,1693.70000000,1696.79000000,1691.83000000,1692.49000000,907.02600000,1659323399999,1536695.87082800,1612,384.76400000,651925.37733400,0
1659323400000,1692.48000000,1693.05000000,1691.00000000,1692.02000000,471.48270000,1659323699999,797770.04078100,1212,210.68070000,356466.77779600,0
1659323700000,1692.03000000,1692.03000000,1684.75000000,1685.89000000,1551.74540000,1659323999999,2618715.56032600,2762,522.19720000,881133.38556700,0
1659324000000,1685.89000000,1688.15000000,1685.26000000,1686.84000000,671.30000000,1659324299999,1132599.09123200,1356,346.00230000,583724.86908500,0
1659324300000,1686.84000000,1688.06000000,1682.36000000,1684.97000000,2454.61910000,1659324599999,4136484.24041400,2671,1151.44460000,1940181.60630400,0
1659324600000,1684.97000000,1686.71000000,1684.34000000,1685.87000000,811.55760000,1659324899999,1368025.03832000,1632,463.34760000,781027.93751200,0
