1661990400000,1554.11000000,1562.00000000,1550.04000000,1560.47000000,6820.34650000,1661990699999,10613435.40026600,6686,4278.68490000,6658081.05588800,0
1661990700000,1560.47000000,1566.29000000,1559.77000000,1566.16000000,3467.26560000,1661990999999,5417990.68556700,4514,1519.62540000,2374680.78863900,0
1661991000000,1566.15000000,1566.53000000,1561.38000000,1563.27000000,2342.53460000,1661991299999,3664005.30436300,3777,1111.88210000,1739154.37333700,0
1661991300000,1563.26000000,1566.28000000,1559.20000000,1559.29000000,2440.13780000,1661991599999,3814507.08161800,3898,953.39520000,1490189.98098700,0
1661991600000,1559.30000000,1561.19000000,1554.85000000,1554.85000000,1723.04380000,1661991899999,2685254.85036900,2871,613.32160000,955675.19753800,0
1661991900000,1554.86000000,1561.39000000,1553.57000000,1558.89000000,1682.13250000,1661992199999,2620431.65078600,2903,1027.50490000,1600480.17944700,0
1661992200000,1558.89000000,1562.49000000,1555.83000000,1556.10000000,1446.73440000,1661992499999,2257159.39923900,2732,772.52770000,1205276.41188500,0
1661992500000,1556.10000000,1558.53000000,1545.80000000,1546.83000000,3190.52270000,1661992799999,4953565.76743800,4652,1459.49880000,2267163.21395700,0
1661992800000,1546.84000000,1547.69000000,1534.67000000,1535.22000000,14371.85370000,1661993099999,22155601.60955200,13996,4657.05080000,7177255.97017700,0
1661993100000,1535.22000000,1543.90000000,1533.92000000,1543.56000000,5337.73900000,1661993399999,8217896.14874100,7226,2766.81920000,4260316.13800100,0
1661993400000,1543.56000000,1548.61000000,1542.82000000,1546.13000000,3924.21260000,1661993699999,6063641.02661300,5001,2147.80770000,3318700.99406200,0
1661993700000,1546.13000000,1555.16000000,1545.13000000,1551.37000000,3858.71680000,1661993999999,5987815.90983300,5210,2158.29740000,3348816.02825500,0
1661994000000,1551.38000000,1559.95000000,1548.78000000,1559.75000000,3260.83600000,1661994299999,5068157.75319500,5050,1713.82390000,2664163.69771200,0
1661994300000,1559.75000000,1559.99000000,1555.66000000,1556.33000000,1786.94110000,1661994599999,2782770.82962900,3263,885.27220000,1378555.65061200,0
1661994600000,1556.33000000,1556.35000000,1549.32000000,1549.37000000,4540.56790000,1661994899999,7051873.93271800,5320,2011.46580000,3123690.43701900,0
1661994900000,1549.38000000,1555.84000000,1549.30000000,1553.21000000,5687.77060000,1661995199999,8826605.17605000,5608,3807.03200000,5906782.32834900,0
1661995200000,1553.20000000,1554.18000000,1548.02000000,1552.37000000,2610.59600000,1661995499999,4051007.85713000,3659,1274.35400000,1977126.35910500,0
1661995500000,1552.37000000,1556.76000000,1551.90000000,1554.12000000,2542.57670000,1661995799999,3952092.75100200,3434,1398.63580000,2174123.50223000,0
1661995800000,1554.12000000,1556.63000000,1551.51000000,1553.78000000,1314.52630000,1661996099999,2043041.87443400,2563,672.51540000,1045095.07415800,0
1661996100000,1553.75000000,1559.50000000,1552.28000000,1557.55000000,1505.34290000,1661996399999,2343070.15905800,2909,790.39590000,1230238.27270100,0
1661996400000,1557.55000000,1564.16000000,1555.99000000,1562.03000000,2859.19540000,1661996699999,4461333.62317100,3984,1548.62410000,2416024.91139100,0
1661996700000,1562.02000000,1564.75000000,1558.65000000,1560.34000000,1776.98470000,1661996999999,2775428.34657300,3173,875.06610000,1366564.33262000,0
1661997000000,1560.34000000,1563.32000000,1558.85000000,1560.33000000,1167.44700000,1661997299999,1822359.74581500,2414,617.19920000,963276.29582500,0
1661997300000,1560.34000000,1561.99000000,1558.89000000,1559.59000000,1295.34830000,1661997599999,2021153.33642800,2239,686.71930000,1071441.16079700,0
1661997600000,1559.58000000,1565.05000000,1559.50000000,1564.20000000,1206.13910000,1661997899999,1883348.93202000,2370,610.44560000,953208.53997400,0
1661997900000,1564.21000000,1568.30000000,1563.96000000,1565.70000000,3330.77220000,1661998199999,5215980.70866800,4373,1860.93450000,2914539.37985600,0
1661998200000,1565.71000000,1573.98000000,1565.32000000,1570.70000000,2805.29340000,1661998499999,4402132.71894300,4357,1524.70660000,2392587.97193800,0
1661998500000,1570.71000000,1573.89000000,1568.14000000,1569.47000000,1355.38260000,1661998799999,2129035.26049900,2986,693.84500000,1089812.47748500,0
1661998800000,1569.46000000,1571.20000000,1568.38000000,1570.87000000,1683.48100000,1661999099999,2642781.41343900,2348,681.93340000,1070556.02198600,0
1661999100000,1570.87000000,1573.71000000,1570.10000000,1571.67000000,2162.56370000,1661999399999,3400116.35953800,2836,896.65390000,1409579.56327700,0
1661999400000,1571.66000000,1573.27000000,1568.65000000,1569.19000000,1543.73990000,1661999699999,2425536.92382700,2334,497.87840000,782237.83605500,0
1661999700000,1569.19000000,1569.76000000,1562.01000000,1562.24000000,2451.64520000,1661999999999,3840134.38422400,3297,970.15960000,1519105.11032400,0
1662000000000,1562.23000000,1564.37000000,1559.72000000,1561.23000000,1744.30380000,1662000299999,2725020.50337000,2748,610.30710000,953345.28170100,0
1662000300000,1561.22000000,1561.45000000,1553.44000000,1554.75000000,2624.30640000,1662000599999,4086122.84442400,3925,1044.75500000,1625855.64636600,0
1662000600000,1554.76000000,1555.55000000,1550.99000000,1555.04000000,3256.14860000,1662000899999,5058333.19311500,3824,1266.54140000,1967939.62195900,0
1662000900000,1555.03000000,1557.93000000,1554.12000000,1557.13000000,1360.82770000,1662001199999,2117037.95237200,2965,869.11820000,1352049.49866100,0
1662001200000,1557.13000000,1558.90000000,1554.50000000,1554.51000000,1263.55220000,1662001499999,1966946.85265700,2656,641.17200000,998138.35684900,0
1662001500000,1554.51000000,1563.78000000,1554.50000000,1560.32000000,2410.37180000,1662001799999,3760593.75426800,3465,1272.48970000,1984661.87296100,0
1662001800000,1560.33000000,1561.00000000,1557.92000000,1557.93000000,931.86310000,1662002099999,1453466.09345900,2037,370.67330000,578136.86714700,0
1662002100000,1557.92000000,1560.68000000,1555.61000000,1560.68000000,1129.41140000,1662002399999,1759342.35464600,2561,647.75080000,1009104.35229300,0
1662002400000,1560.68000000,1561.48000000,1558.65000000,1559.64000000,913.97040000,1662002699999,1425981.17013500,2217,520.96210000,812817.21118600,0
1662002700000,1559.64000000,1559.86000000,1552.58000000,1555.61000000,1962.08470000,1662002999999,3051197.67263400,3240,919.68290000,1430166.31543200,0
1662003000000,1555.61000000,1556.94000000,1553.76000000,1556.93000000,1228.56030000,1662003299999,1910861.34154800,3191,597.21870000,928682.75471400,0
1662003300000,1556.94000000,1557.26000000,1554.02000000,1554.92000000,823.73650000,1662003599999,1281197.98178800,2177,348.78460000,542406.41714400,0
1662003600000,1554.92000000,1555.69000000,1545.48000000,1545.49000000,4561.00480000,1662003899999,7068478.21854300,7120,2278.02410000,3530129.17805800,0
1662003900000,1545.48000000,1548.47000000,1537.23000000,1547.49000000,7293.70640000,1662004199999,11252068.89535300,10407,3874.44890000,5978072.57505300,0
1662004200000,1547.52000000,1555.07000000,1546.00000000,1554.32000000,3875.06530000,1662004499999,6001204.84425900,5577,2574.00980000,3985819.35224800,0
1662004500000,1554.32000000,1554.32000000,1546.82000000,1549.91000000,1918.88630000,1662004799999,2974300.18373000,4639,965.70370000,1496988.06245600,0
1662004800000,1549.92000000,1552.77000000,1549.24000000,1551.84000000,1472.10180000,1662005099999,2283378.65634200,3251,748.84260000,1161529.71144200,0
1662005100000,1551.84000000,1555.00000000,1549.55000000,1549.75000000,1157.43080000,1662005399999,1797531.21354700,3221,601.28120000,933964.12811400,0
1662005400000,1549.75000000,1550.04000000,1543.40000000,1545.44000000,2461.80840000,1662005699999,3806063.75977100,4512,1090.65440000,1685851.05966800,0
1662005700000,1545.44000000,1549.00000000,1542.46000000,1548.86000000,1613.74940000,1662005999999,2493579.13932800,3015,825.74880000,1276084.50630100,0
1662006000000,1548.87000000,1549.74000000,1544.76000000,1547.12000000,1086.24030000,1662006299999,1680434.40659300,2304,644.05300000,996286.22588600,0
1662006300000,1547.12000000,1553.00000000,1546.27000000,1550.86000000,1405.16740000,1662006599999,2179010.24513700,2990,848.72600000,1316166.41311300,0
1662006600000,1550.85000000,1553.50000000,1550.85000000,1552.60000000,1365.86550000,1662006899999,2120492.38560900,3598,778.81960000,1209140.46943200,0
1662006900000,1552.60000000,1556.29000000,1550.83000000,1553.71000000,1930.39890000,1662007199999,2999958.35106200,3600,1338.98980000,2081169.08323700,0
1662007200000,1553.71000000,1554.59000000,1551.75000000,1554.31000000,983.44810000,1662007499999,1527442.17487600,3029,496.86730000,771661.33405300,0
1662007500000,1554.31000000,1557.10000000,1552.11000000,1554.97000000,1175.45530000,1662007799999,1827693.26512600,3448,571.55270000,888499.14336400,0
1662007800000,1554.97000000,1556.94000000,1554.09000000,1556.64000000,1399.66220000,1662008099999,2177084.68607100,3103,614.11390000,955137.03585200,0
1662008100000,1556.65000000,1557.07000000,1550.04000000,1551.79000000,1240.75130000,1662008399999,1927514.83536800,3288,597.12390000,927737.47104500,0
1662008400000,1551.80000000,1553.25000000,1548.66000000,1549.31000000,1048.04500000,1662008699999,1625663.05210400,2333,460.34290000,714030.86002000,0
