Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.661990400000000000e+12,1.554109999999999900e+03,1.562000000000000000e+03,1.550039999999999964e+03,1.560470000000000027e+03,6.820346499999999651e+03,nan,nan,nan,1.001549503550000023e+06,-1.000000000000000000e+00
1.661990700000000000e+12,1.560470000000000027e+03,1.566289999999999964e+03,1.559769999999999982e+03,1.566160000000000082e+03,3.467265600000000177e+03,nan,nan,nan,1.003105001975000021e+06,-2.000000000000000000e+00
1.661991000000000000e+12,1.566150000000000091e+03,1.566529999999999973e+03,1.561380000000000109e+03,1.563269999999999982e+03,2.342534599999999955e+03,nan,nan,nan,1.004661888425000012e+06,-3.000000000000000000e+00
1.661991300000000000e+12,1.563259999999999991e+03,1.566279999999999973e+03,1.559200000000000045e+03,1.559289999999999964e+03,2.440137799999999970e+03,nan,nan,nan,1.006215357049999991e+06,-4.000000000000000000e+00
1.661991600000000000e+12,1.559299999999999955e+03,1.561190000000000055e+03,1.554849999999999909e+03,1.554849999999999909e+03,1.723043799999999919e+03,nan,nan,nan,1.007764646674999967e+06,-5.000000000000000000e+00
1.661991900000000000e+12,1.554859999999999900e+03,1.561390000000000100e+03,1.553569999999999936e+03,1.558890000000000100e+03,1.682132499999999936e+03,nan,nan,nan,1.009313737299999921e+06,-6.000000000000000000e+00
1.661992200000000000e+12,1.558890000000000100e+03,1.562490000000000009e+03,1.555829999999999927e+03,1.556099999999999909e+03,1.446734400000000051e+03,2.628571428571603974e+00,-4.031428571428477881e+00,6.660000000000081855e+00,1.007748454824999906e+06,-5.000000000000000000e+00
1.661992500000000000e+12,1.556099999999999909e+03,1.558529999999999973e+03,1.545799999999999955e+03,1.546829999999999927e+03,3.190522699999999986e+03,6.171428571428805299e-01,-1.211285714285713766e+01,1.273000000000001819e+01,1.006189232499999925e+06,-4.000000000000000000e+00
1.661992800000000000e+12,1.546839999999999918e+03,1.547690000000000055e+03,1.534670000000000073e+03,1.535220000000000027e+03,1.437185369999999966e+04,-4.549642857142771390e+00,-1.756964285714275320e+01,1.301999999999998181e+01,1.007722557349999901e+06,-5.000000000000000000e+00
1.661993100000000000e+12,1.535220000000000027e+03,1.543900000000000091e+03,1.533920000000000073e+03,1.543559999999999945e+03,5.337738999999999578e+03,-6.169732142856901191e+00,-1.614973214285691938e+01,9.980000000000018190e+00,1.009254250399999903e+06,-6.000000000000000000e+00
1.661993400000000000e+12,1.543559999999999945e+03,1.548609999999999900e+03,1.542819999999999936e+03,1.546130000000000109e+03,3.924212599999999838e+03,-4.747991071428714349e-01,-6.264799107142835055e+00,5.789999999999963620e+00,1.010791371174999862e+06,-7.000000000000000000e+00
1.661993700000000000e+12,1.546130000000000109e+03,1.555160000000000082e+03,1.545130000000000109e+03,1.551369999999999891e+03,3.858716800000000148e+03,5.503900669642916910e+00,-4.526099330357055806e+00,1.002999999999997272e+01,1.009234877424999839e+06,-6.000000000000000000e+00
1.661994000000000000e+12,1.551380000000000109e+03,1.559950000000000045e+03,1.548779999999999973e+03,1.559750000000000000e+03,3.260835999999999785e+03,7.770425502232228610e+00,-3.399574497767844150e+00,1.117000000000007276e+01,1.007671534599999781e+06,-5.000000000000000000e+00
1.661994300000000000e+12,1.559750000000000000e+03,1.559990000000000009e+03,1.555660000000000082e+03,1.556329999999999927e+03,1.786941100000000006e+03,6.772819126674221479e+00,2.442819126674294239e+00,4.329999999999927240e+00,1.006105704399999813e+06,-4.000000000000000000e+00
1.661994600000000000e+12,1.556329999999999927e+03,1.556349999999999909e+03,1.549319999999999936e+03,1.549369999999999891e+03,4.540567900000000009e+03,4.094614345005538780e+00,-2.935385654994433935e+00,7.029999999999972715e+00,1.004545090149999829e+06,-3.000000000000000000e+00
1.661994900000000000e+12,1.549380000000000109e+03,1.555839999999999918e+03,1.549299999999999955e+03,1.553210000000000036e+03,5.687770599999999831e+03,3.345960758754245035e+00,-3.194039241245718586e+00,6.539999999999963620e+00,1.002986038674999843e+06,-2.000000000000000000e+00
1.661995200000000000e+12,1.553200000000000045e+03,1.554180000000000064e+03,1.548019999999999982e+03,1.552369999999999891e+03,2.610596000000000004e+03,1.716970569065779273e+00,-4.443029430934302582e+00,6.160000000000081855e+00,1.001425489749999833e+06,-1.000000000000000000e+00
1.661995500000000000e+12,1.552369999999999891e+03,1.556759999999999991e+03,1.551900000000000091e+03,1.554119999999999891e+03,2.542576700000000073e+03,3.882727926799361740e+00,-9.772720732005382160e-01,4.859999999999899956e+00,9.998644785249998095e+05,0.000000000000000000e+00
1.661995800000000000e+12,1.554119999999999891e+03,1.556630000000000109e+03,1.551509999999999991e+03,1.553779999999999973e+03,1.314526299999999992e+03,3.527045945099644086e+00,-1.592954054900474148e+00,5.120000000000118234e+00,9.983027587749997620e+05,1.000000000000000000e+00
1.661996100000000000e+12,1.553750000000000000e+03,1.559500000000000000e+03,1.552279999999999973e+03,1.557549999999999955e+03,1.505342900000000100e+03,5.285284458824662579e+00,-1.934715541175364706e+00,7.220000000000027285e+00,9.967393305249997647e+05,2.000000000000000000e+00
1.661996400000000000e+12,1.557549999999999955e+03,1.564160000000000082e+03,1.555990000000000009e+03,1.562029999999999973e+03,2.859195400000000063e+03,7.991463344118528767e+00,-1.785366558815439930e-01,8.170000000000072760e+00,9.951717415749997599e+05,3.000000000000000000e+00
