Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.672531200000000000e+12,1.196130000000000109e+03,1.204670000000000073e+03,1.190569999999999936e+03,1.200339999999999918e+03,1.177620684999999939e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.672617600000000000e+12,1.200329999999999927e+03,1.224289999999999964e+03,1.193000000000000000e+03,1.214000000000000000e+03,2.527941400000000140e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.672704000000000000e+12,1.213990000000000009e+03,1.219890000000000100e+03,1.204930000000000064e+03,1.214549999999999955e+03,2.055194943999999959e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.672790400000000000e+12,1.214559999999999945e+03,1.272599999999999909e+03,1.212710000000000036e+03,1.256900000000000091e+03,4.577996648000000278e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.672876800000000000e+12,1.256910000000000082e+03,1.259950000000000045e+03,1.242809999999999945e+03,1.251240000000000009e+03,2.728053300000000163e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.672963200000000000e+12,1.251250000000000000e+03,1.276700000000000045e+03,1.236000000000000000e+03,1.269140000000000100e+03,3.423442023000000045e+05,nan,nan,nan,1.000000000000000000e+06,0.000000000000000000e+00
1.673049600000000000e+12,1.269130000000000109e+03,1.271089999999999918e+03,1.261299999999999955e+03,1.264069999999999936e+03,1.294742884000000049e+05,3.248428571428530631e+01,2.269428571428534269e+01,9.789999999999963620e+00,9.987296001999999862e+05,1.000000000000000000e+00
1.673136000000000000e+12,1.264059999999999945e+03,1.296000000000000000e+03,1.257769999999999982e+03,1.290160000000000082e+03,2.136367847999999940e+05,4.456285714285695576e+01,6.332857142856937571e+00,3.823000000000001819e+01,9.974486588700000430e+05,2.000000000000000000e+00
1.673222400000000000e+12,1.290150000000000091e+03,1.344910000000000082e+03,1.285440000000000055e+03,1.320390000000000100e+03,5.817276968000000343e+05,7.623464285714271682e+01,1.676464285714268954e+01,5.947000000000002728e+01,9.961394730599999893e+05,3.000000000000000000e+00
1.673308800000000000e+12,1.320400000000000091e+03,1.347690000000000055e+03,1.316799999999999955e+03,1.335619999999999891e+03,4.596602307000000146e+05,6.227848214285700124e+01,3.138848214285690119e+01,3.089000000000010004e+01,9.948074790300000459e+05,4.000000000000000000e+00
1.673395200000000000e+12,1.335630000000000109e+03,1.398000000000000000e+03,1.321039999999999964e+03,1.389390000000000100e+03,4.724659555999999866e+05,8.659386160714257130e+01,9.633861607142534922e+00,7.696000000000003638e+01,9.934408815000000177e+05,5.000000000000000000e+00
1.673481600000000000e+12,1.389400000000000091e+03,1.438000000000000000e+03,1.361920000000000073e+03,1.415920000000000073e+03,8.777124492000000319e+05,1.004653962053569103e+02,2.438539620535698305e+01,7.607999999999992724e+01,9.920340135200000368e+05,6.000000000000000000e+00
1.673568000000000000e+12,1.415910000000000082e+03,1.464000000000000000e+03,1.401029999999999973e+03,1.451200000000000045e+03,4.993778648999999859e+05,9.804904715401767135e+01,3.507904715401764406e+01,6.297000000000002728e+01,9.905961578549999977e+05,7.000000000000000000e+00
1.673654400000000000e+12,1.451210000000000036e+03,1.599980000000000018e+03,1.449140000000000100e+03,1.549900000000000091e+03,9.406917774000000209e+05,1.880417853655130784e+02,3.720178536551316029e+01,1.508399999999999181e+02,9.890911011899999576e+05,8.000000000000000000e+00
1.673740800000000000e+12,1.549910000000000082e+03,1.566660000000000082e+03,1.516029999999999973e+03,1.552519999999999982e+03,3.878327138000000268e+05,1.195763390241347679e+02,6.894633902413465876e+01,5.063000000000010914e+01,9.875352325449999189e+05,9.000000000000000000e+00
1.673827200000000000e+12,1.552519999999999982e+03,1.604500000000000000e+03,1.521309999999999945e+03,1.576940000000000055e+03,5.746228952999999747e+05,1.249522542681011146e+02,4.176225426810106001e+01,8.319000000000005457e+01,9.859658083549998701e+05,1.000000000000000000e+01
1.673913600000000000e+12,1.576940000000000055e+03,1.609000000000000000e+03,1.541150000000000091e+03,1.565569999999999936e+03,5.067717219000000041e+05,1.079466907010760224e+02,4.009669070107611333e+01,6.784999999999990905e+01,9.843898395899998723e+05,1.100000000000000000e+01
1.674000000000000000e+12,1.565559999999999945e+03,1.610000000000000000e+03,1.501390000000000100e+03,1.511430000000000064e+03,7.525348856999999844e+05,1.063525180258070577e+02,-2.257481974192842245e+00,1.086099999999999000e+02,9.828467291049999185e+05,1.200000000000000000e+01
1.674086400000000000e+12,1.511440000000000055e+03,1.564430000000000064e+03,1.509150000000000091e+03,1.551089999999999918e+03,3.086794645000000019e+05,4.892188851935520688e+01,-6.358111480644765834e+00,5.527999999999997272e+01,9.813108703099999111e+05,1.300000000000000000e+01
1.674172800000000000e+12,1.551089999999999918e+03,1.669900000000000091e+03,1.542019999999999982e+03,1.658519999999999982e+03,4.405709973999999929e+05,1.186389163895164529e+02,-9.241083610483656230e+00,1.278800000000001091e+02,9.797012508949999465e+05,1.400000000000000000e+01
1.674259200000000000e+12,1.658529999999999973e+03,1.679259999999999991e+03,1.616210000000000036e+03,1.626660000000000082e+03,4.942486009000000195e+05,1.091491872921371851e+02,4.609918729213723054e+01,6.304999999999995453e+01,9.780537281099999091e+05,1.500000000000000000e+01
1.674345600000000000e+12,1.626650000000000091e+03,1.663890000000000100e+03,1.604000000000000000e+03,1.627440000000000055e+03,4.317296908999999869e+05,7.944689046910275465e+01,1.955689046910265461e+01,5.989000000000010004e+01,9.764218019749999512e+05,1.600000000000000000e+01
1.674432000000000000e+12,1.627430000000000064e+03,1.648089999999999918e+03,1.585289999999999964e+03,1.626289999999999964e+03,4.072671156000000192e+05,5.318516785182691820e+01,-9.614832148173036330e+00,6.279999999999995453e+01,9.747900613949999679e+05,1.700000000000000000e+01
1.674518400000000000e+12,1.626279999999999973e+03,1.641460000000000036e+03,1.535000000000000000e+03,1.555970000000000027e+03,4.622753242999999784e+05,5.628887588887027960e+01,-5.017112411112975678e+01,1.064600000000000364e+02,9.731941630199999781e+05,1.800000000000000000e+01
1.674604800000000000e+12,1.555970000000000027e+03,1.641000000000000000e+03,1.518000000000000000e+03,1.611940000000000055e+03,6.464749165999999968e+05,4.913665691665255508e+01,-7.386334308334744492e+01,1.230000000000000000e+02,9.716054561550000217e+05,1.900000000000000000e+01
1.674691200000000000e+12,1.611950000000000045e+03,1.632839999999999918e+03,1.577430000000000064e+03,1.601089999999999918e+03,5.327778466000000481e+05,3.866999268748918439e+01,-1.674000731251067009e+01,5.540999999999985448e+01,9.699941165950000286e+05,2.000000000000000000e+01
1.674777600000000000e+12,1.601079999999999927e+03,1.621000000000000000e+03,1.552539999999999964e+03,1.597619999999999891e+03,5.120933875000000116e+05,2.596749451561686328e+01,-4.249250548438317310e+01,6.846000000000003638e+01,9.683899685450000688e+05,2.100000000000000000e+01
1.674864000000000000e+12,1.597609999999999900e+03,1.606829999999999927e+03,1.555990000000000009e+03,1.572099999999999909e+03,3.136756574000000255e+05,1.753062088671276797e+01,-3.330937911328715018e+01,5.083999999999991815e+01,9.668003589800000191e+05,2.200000000000000000e+01
1.674950400000000000e+12,1.572099999999999909e+03,1.660000000000000000e+03,1.566329999999999927e+03,1.644720000000000027e+03,5.517679133999999613e+05,5.684546566503445320e+01,-3.682453433496561956e+01,9.367000000000007276e+01,9.651871237500000279e+05,2.300000000000000000e+01
1.675036800000000000e+12,1.644730000000000018e+03,1.647529999999999973e+03,1.535000000000000000e+03,1.566200000000000045e+03,5.950553281000000425e+05,5.361409924877580124e+01,-5.891590075122417147e+01,1.125299999999999727e+02,1.000306322354999953e+06,0.000000000000000000e+00
1.675123200000000000e+12,1.566210000000000036e+03,1.605180000000000064e+03,1.561630000000000109e+03,1.585329999999999927e+03,3.488566750999999931e+05,1.341057443658201009e+01,-3.013942556341794443e+01,4.354999999999995453e+01,0.000000000000000000e+00,0.000000000000000000e+00
