Open time,Open,High,Low,Close,Volume,Bull power,Bear power,-----,Money,Coins

1.667260800000000000e+12,1.572690000000000055e+03,1.573940000000000055e+03,1.570000000000000000e+03,1.572660000000000082e+03,3.635687800000000152e+03,nan,nan,nan,1.001564811624999973e+06,-1.000000000000000000e+00
1.667261100000000000e+12,1.572670000000000073e+03,1.572839999999999918e+03,1.569119999999999891e+03,1.571359999999999900e+03,1.767651200000000017e+03,nan,nan,nan,1.003128966550000012e+06,-2.000000000000000000e+00
1.667261400000000000e+12,1.571369999999999891e+03,1.576460000000000036e+03,1.570890000000000100e+03,1.574029999999999973e+03,3.019473399999999856e+03,nan,nan,nan,1.004693803049999988e+06,-3.000000000000000000e+00
1.667261700000000000e+12,1.574029999999999973e+03,1.575509999999999991e+03,1.572549999999999955e+03,1.572970000000000027e+03,1.200581899999999905e+03,nan,nan,nan,1.006259435549999936e+06,-4.000000000000000000e+00
1.667262000000000000e+12,1.572960000000000036e+03,1.574769999999999982e+03,1.571920000000000073e+03,1.571930000000000064e+03,1.095792799999999943e+03,nan,nan,nan,1.007824018324999954e+06,-5.000000000000000000e+00
1.667262300000000000e+12,1.571930000000000064e+03,1.572230000000000018e+03,1.570250000000000000e+03,1.570809999999999945e+03,2.335675400000000081e+03,nan,nan,nan,1.009387531474999967e+06,-6.000000000000000000e+00
1.667262600000000000e+12,1.570799999999999955e+03,1.572910000000000082e+03,1.568799999999999955e+03,1.570769999999999982e+03,1.313241600000000062e+03,8.342857142856701103e-01,-3.275714285714457219e+00,4.110000000000127329e+00,1.007808892549999990e+06,-5.000000000000000000e+00
1.667262900000000000e+12,1.570769999999999982e+03,1.574930000000000064e+03,1.570509999999999991e+03,1.574329999999999927e+03,1.800922800000000052e+03,2.615714285714147991e+00,-1.804285714285924769e+00,4.420000000000072760e+00,1.006228479799999972e+06,-4.000000000000000000e+00
1.667263200000000000e+12,1.574319999999999936e+03,1.574660000000000082e+03,1.572799999999999955e+03,1.572990000000000009e+03,1.017169999999999959e+03,2.176785714285642825e+00,3.167857142855154962e-01,1.860000000000127329e+00,1.004646956524999929e+06,-3.000000000000000000e+00
1.667263500000000000e+12,1.572990000000000009e+03,1.573710000000000036e+03,1.571009999999999991e+03,1.571319999999999936e+03,1.365978900000000067e+03,1.517589285714166181e+00,-1.182410714285879294e+00,2.700000000000045475e+00,1.003066940749999951e+06,-2.000000000000000000e+00
1.667263800000000000e+12,1.571329999999999927e+03,1.571869999999999891e+03,1.570009999999999991e+03,1.570839999999999918e+03,1.632496599999999944e+03,1.569196428545183153e-02,-1.844308035714448124e+00,1.859999999999899956e+00,1.001488000324999914e+06,-1.000000000000000000e+00
1.667264100000000000e+12,1.570829999999999927e+03,1.570839999999999918e+03,1.569240000000000009e+03,1.570109999999999900e+03,9.965990000000000464e+02,-5.782310267859429587e-01,-2.178231026785852009e+00,1.599999999999909051e+00,1.003050617974999943e+06,-2.000000000000000000e+00
1.667264400000000000e+12,1.570109999999999900e+03,1.571519999999999982e+03,1.569680000000000064e+03,1.571119999999999891e+03,7.814193000000000211e+02,1.763267299106701103e-01,-1.663673270089248035e+00,1.839999999999918145e+00,1.001472149899999960e+06,-1.000000000000000000e+00
1.667264700000000000e+12,1.571119999999999891e+03,1.571670000000000073e+03,1.570259999999999991e+03,1.571220000000000027e+03,5.359959000000000060e+02,3.572450474330253201e-01,-1.052754952567056534e+00,1.410000000000081855e+00,9.998931240499999840e+05,0.000000000000000000e+00
1.667265000000000000e+12,1.571220000000000027e+03,1.574549999999999955e+03,1.571109999999999900e+03,1.573750000000000000e+03,9.583878999999999451e+02,2.627933785574668946e+00,-8.120662144253856241e-01,3.440000000000054570e+00,9.983127766249999404e+05,1.000000000000000000e+00
1.667265300000000000e+12,1.573750000000000000e+03,1.573859999999999900e+03,1.571589999999999918e+03,1.573049999999999955e+03,6.538890000000000100e+02,1.655950339180890296e+00,-6.140496608190915140e-01,2.269999999999981810e+00,9.967315096249999478e+05,2.000000000000000000e+00
1.667265600000000000e+12,1.573059999999999945e+03,1.579980000000000018e+03,1.573049999999999955e+03,1.579960000000000036e+03,3.430319199999999910e+03,5.836962754385695007e+00,-1.093037245614368658e+00,6.930000000000063665e+00,9.951471170749999583e+05,3.000000000000000000e+00
1.667265900000000000e+12,1.579970000000000027e+03,1.582250000000000000e+03,1.579359999999999900e+03,1.581509999999999991e+03,3.746821500000000015e+03,6.265222065789203043e+00,3.375222065789102999e+00,2.890000000000100044e+00,9.935584733749999432e+05,4.000000000000000000e+00
1.667266200000000000e+12,1.581509999999999991e+03,1.584369999999999891e+03,1.580599999999999909e+03,1.582619999999999891e+03,2.863766099999999824e+03,6.726416549341820428e+00,2.956416549341838618e+00,3.769999999999981810e+00,9.919684980499999365e+05,5.000000000000000000e+00
1.667266500000000000e+12,1.582609999999999900e+03,1.583420000000000073e+03,1.581059999999999945e+03,1.582569999999999936e+03,1.347071500000000015e+03,4.544812412006649538e+00,2.184812412006522209e+00,2.360000000000127329e+00,9.903779950999999419e+05,6.000000000000000000e+00
1.667266800000000000e+12,1.582569999999999936e+03,1.582769999999999982e+03,1.579980000000000018e+03,1.580559999999999945e+03,8.804366999999999734e+02,3.473609309005041723e+00,6.836093090050781029e-01,2.789999999999963620e+00,9.887885222749999957e+05,7.000000000000000000e+00
1.667267100000000000e+12,1.580549999999999955e+03,1.581000000000000000e+03,1.579430000000000064e+03,1.580279999999999973e+03,8.643121999999999616e+02,1.457706981753972286e+00,-1.122930182459640491e-01,1.569999999999936335e+00,9.872002051999999676e+05,8.000000000000000000e+00
1.667267400000000000e+12,1.580269999999999982e+03,1.581319999999999936e+03,1.578490000000000009e+03,1.580769999999999982e+03,1.410789099999999962e+03,1.470780236315249567e+00,-1.359219763684677673e+00,2.829999999999927240e+00,9.856117825999999186e+05,9.000000000000000000e+00
1.667267700000000000e+12,1.580769999999999982e+03,1.581180000000000064e+03,1.579099999999999909e+03,1.581180000000000064e+03,6.978925000000000409e+02,9.980851772363621421e-01,-1.081914822763792472e+00,2.080000000000154614e+00,9.840229027249999344e+05,1.000000000000000000e+01
1.667268000000000000e+12,1.581180000000000064e+03,1.583180000000000064e+03,1.579319999999999936e+03,1.579369999999999891e+03,1.177903999999999996e+03,3.201063882927428494e+00,-6.589361170726988348e-01,3.860000000000127329e+00,9.824347263499998953e+05,1.100000000000000000e+01
1.667268300000000000e+12,1.579359999999999900e+03,1.582130000000000109e+03,1.579359999999999900e+03,1.581059999999999945e+03,6.879991999999999734e+02,1.880797912195703248e+00,-8.892020878045059362e-01,2.770000000000209184e+00,9.808466152999999467e+05,1.200000000000000000e+01
1.667268600000000000e+12,1.581049999999999955e+03,1.581829999999999927e+03,1.580039999999999964e+03,1.581819999999999936e+03,1.154327800000000025e+03,1.188098434146695581e+00,-6.019015658532680391e-01,1.789999999999963620e+00,9.792572731249999488e+05,1.300000000000000000e+01
1.667268900000000000e+12,1.581829999999999927e+03,1.581869999999999891e+03,1.578619999999999891e+03,1.579940000000000055e+03,1.147694799999999987e+03,1.403573825609782944e+00,-1.846426174390217056e+00,3.250000000000000000e+00,9.776684836999999825e+05,1.400000000000000000e+01
1.667269200000000000e+12,1.579940000000000055e+03,1.580920000000000073e+03,1.579690000000000055e+03,1.580539999999999964e+03,6.059880000000000564e+02,4.351803692075009167e-01,-7.948196307925172732e-01,1.230000000000018190e+00,9.760803425000000279e+05,1.500000000000000000e+01
