1667260800000,1572.69000000,1573.94000000,1570.00000000,1572.66000000,3635.68780000,1667261099999,5713855.30769600,3627,2029.15430000,3188922.68669400,0
1667261100000,1572.67000000,1572.84000000,1569.12000000,1571.36000000,1767.65120000,1667261399999,2776177.89080300,2217,810.56020000,1272965.82509300,0
1667261400000,1571.37000000,1576.46000000,1570.89000000,1574.03000000,3019.47340000,1667261699999,4753606.32478100,2645,1981.58010000,3119291.99098400,0
1667261700000,1574.03000000,1575.51000000,1572.55000000,1572.97000000,1200.58190000,1667261999999,1889660.61736300,1787,492.59660000,775333.69248100,0
1667262000000,1572.96000000,1574.77000000,1571.92000000,1571.93000000,1095.79280000,1667262299999,1724030.71758600,1835,587.56060000,924362.48481300,0
1667262300000,1571.93000000,1572.23000000,1570.25000000,1570.81000000,2335.67540000,1667262599999,3669698.17067200,2454,1102.39960000,1731914.55079700,0
1667262600000,1570.80000000,1572.91000000,1568.80000000,1570.77000000,1313.24160000,1667262899999,2062437.03516400,2167,714.35340000,1121829.06936300,0
1667262900000,1570.77000000,1574.93000000,1570.51000000,1574.33000000,1800.92280000,1667263199999,2833076.33046200,2574,924.48390000,1454064.20559200,0
1667263200000,1574.32000000,1574.66000000,1572.80000000,1572.99000000,1017.17000000,1667263499999,1600858.88148100,1703,486.78700000,766064.05892700,0
1667263500000,1572.99000000,1573.71000000,1571.01000000,1571.32000000,1365.97890000,1667263799999,2147904.65840200,2109,573.15750000,901240.34421900,0
1667263800000,1571.33000000,1571.87000000,1570.01000000,1570.84000000,1632.49660000,1667264099999,2564448.72196700,1566,342.32560000,537796.88169900,0
1667264100000,1570.83000000,1570.84000000,1569.24000000,1570.11000000,996.59900000,1667264399999,1564745.15026100,1250,377.92640000,593378.20494300,0
1667264400000,1570.11000000,1571.52000000,1569.68000000,1571.12000000,781.41930000,1667264699999,1227211.88824900,1008,425.68430000,668493.67249600,0
1667264700000,1571.12000000,1571.67000000,1570.26000000,1571.22000000,535.99590000,1667264999999,842023.65074000,955,354.75080000,557256.91980000,0
1667265000000,1571.22000000,1574.55000000,1571.11000000,1573.75000000,958.38790000,1667265299999,1507864.91423700,1396,730.20230000,1148814.67161400,0
1667265300000,1573.75000000,1573.86000000,1571.59000000,1573.05000000,653.88900000,1667265599999,1028370.93837400,1104,312.90690000,492134.72647300,0
1667265600000,1573.06000000,1579.98000000,1573.05000000,1579.96000000,3430.31920000,1667265899999,5411783.64250300,4482,2128.26550000,3356997.64668000,0
1667265900000,1579.97000000,1582.25000000,1579.36000000,1581.51000000,3746.82150000,1667266199999,5922890.49806700,4220,1989.66190000,3145069.39278000,0
1667266200000,1581.51000000,1584.37000000,1580.60000000,1582.62000000,2863.76610000,1667266499999,4532113.84461100,3979,1744.44440000,2760613.69883600,0
1667266500000,1582.61000000,1583.42000000,1581.06000000,1582.57000000,1347.07150000,1667266799999,2131807.49320000,2069,726.84160000,1150286.72307100,0
1667266800000,1582.57000000,1582.77000000,1579.98000000,1580.56000000,880.43670000,1667267099999,1392244.50209700,1541,343.86710000,543687.25269900,0
1667267100000,1580.55000000,1581.00000000,1579.43000000,1580.28000000,864.31220000,1667267399999,1365806.39232200,1668,474.38230000,749597.55840700,0
1667267400000,1580.27000000,1581.32000000,1578.49000000,1580.77000000,1410.78910000,1667267699999,2228514.58313800,1837,673.46700000,1063798.15524000,0
1667267700000,1580.77000000,1581.18000000,1579.10000000,1581.18000000,697.89250000,1667267999999,1102678.91879800,1244,534.00380000,843739.63661400,0
1667268000000,1581.18000000,1583.18000000,1579.32000000,1579.37000000,1177.90400000,1667268299999,1862389.36044200,1896,616.56080000,974763.85052400,0
1667268300000,1579.36000000,1582.13000000,1579.36000000,1581.06000000,687.99920000,1667268599999,1087877.73141800,1367,433.86320000,685922.42133100,0
1667268600000,1581.05000000,1581.83000000,1580.04000000,1581.82000000,1154.32780000,1667268899999,1824813.82737100,1795,569.40920000,900084.13353200,0
1667268900000,1581.83000000,1581.87000000,1578.62000000,1579.94000000,1147.69480000,1667269199999,1813129.97718600,1519,493.32550000,779348.60866000,0
1667269200000,1579.94000000,1580.92000000,1579.69000000,1580.54000000,605.98800000,1667269499999,957723.67870900,1035,264.89720000,418637.44351700,0
1667269500000,1580.53000000,1583.77000000,1580.32000000,1583.02000000,1798.69460000,1667269799999,2846498.07977500,1994,1175.60930000,1860350.17732500,0
1667269800000,1583.02000000,1588.77000000,1582.53000000,1586.65000000,3741.85500000,1667270099999,5936339.36363600,4732,2066.97960000,3278655.46654900,0
1667270100000,1586.65000000,1592.56000000,1586.64000000,1588.43000000,6695.58220000,1667270399999,10647361.98074500,5599,2932.35660000,4662459.01048600,0
1667270400000,1588.44000000,1590.00000000,1587.65000000,1588.91000000,1758.59470000,1667270699999,2794379.79182100,1878,1104.26000000,1754706.82643000,0
1667270700000,1588.90000000,1595.37000000,1588.85000000,1594.57000000,3423.41750000,1667270999999,5451781.05212800,3627,2080.33940000,3312979.00092400,0
1667271000000,1594.58000000,1600.00000000,1594.40000000,1597.60000000,3779.03780000,1667271299999,6039051.56624200,5252,2470.94000000,3948774.21071900,0
1667271300000,1597.61000000,1600.46000000,1596.55000000,1598.35000000,3140.87280000,1667271599999,5021752.93623200,3215,1804.10230000,2885120.06570100,0
1667271600000,1598.35000000,1604.73000000,1597.29000000,1599.11000000,3207.27180000,1667271899999,5136338.26817400,4990,1954.74230000,3130303.62410300,0
1667271900000,1599.11000000,1599.11000000,1594.29000000,1594.76000000,2243.18460000,1667272199999,3581090.55841200,2972,1280.93660000,2044891.00834800,0
1667272200000,1594.76000000,1594.79000000,1589.03000000,1589.45000000,3044.32520000,1667272499999,4847309.69579700,3573,1435.18970000,2285135.62941800,0
1667272500000,1589.46000000,1591.77000000,1586.76000000,1589.28000000,2324.21540000,1667272799999,3692818.13421000,2887,1099.37080000,1746330.93997300,0
1667272800000,1589.29000000,1590.51000000,1587.82000000,1590.14000000,1236.19540000,1667273099999,1964956.88955600,1449,580.71320000,922861.19954000,0
1667273100000,1590.15000000,1590.15000000,1587.64000000,1588.24000000,1170.66090000,1667273399999,1859800.77909500,1628,423.43600000,672556.39312400,0
1667273400000,1588.25000000,1589.13000000,1584.40000000,1585.41000000,2069.96370000,1667273699999,3283921.77020400,2892,943.07960000,1496354.83665700,0
1667273700000,1585.40000000,1586.65000000,1583.94000000,1584.15000000,1203.48640000,1667273999999,1907769.41490400,1869,529.98320000,840056.25303500,0
1667274000000,1584.15000000,1585.94000000,1584.15000000,1585.62000000,653.72680000,1667274299999,1036333.52940700,1161,397.73160000,630488.62659900,0
1667274300000,1585.62000000,1585.91000000,1585.21000000,1585.83000000,439.85520000,1667274599999,697416.02127000,799,226.27730000,358765.46004800,0
1667274600000,1585.82000000,1589.31000000,1584.85000000,1589.30000000,1392.81480000,1667274899999,2210837.01388500,2007,917.07470000,1455783.98944800,0
1667274900000,1589.31000000,1589.31000000,1586.06000000,1586.81000000,514.39060000,1667275199999,816704.78913700,1090,157.33190000,249794.55513700,0
1667275200000,1586.81000000,1587.52000000,1586.73000000,1587.46000000,276.21520000,1667275499999,438400.66463900,704,176.75140000,280536.73673000,0
1667275500000,1587.45000000,1587.56000000,1582.27000000,1583.68000000,1800.85250000,1667275799999,2852493.98288400,1956,747.29000000,1183294.38801800,0
1667275800000,1583.67000000,1583.73000000,1580.32000000,1583.24000000,1384.07890000,1667276099999,2189748.66751200,2293,732.86050000,1159288.79609800,0
1667276100000,1583.24000000,1584.67000000,1583.03000000,1584.45000000,475.78790000,1667276399999,753524.36417500,906,216.71590000,343237.53902900,0
1667276400000,1584.45000000,1589.25000000,1584.12000000,1588.94000000,2233.40590000,1667276699999,3544624.33151000,2796,1400.34320000,2222528.13600100,0
1667276700000,1588.90000000,1590.26000000,1586.32000000,1586.59000000,1503.26270000,1667276999999,2387607.69813000,2212,812.86900000,1291151.75613200,0
1667277000000,1586.59000000,1588.33000000,1584.77000000,1588.28000000,1779.25690000,1667277299999,2822512.83277900,2460,580.94550000,921448.94439300,0
1667277300000,1588.28000000,1593.67000000,1588.01000000,1591.78000000,2354.60120000,1667277599999,3747478.78655000,3502,1511.87740000,2405890.79712300,0
1667277600000,1591.77000000,1592.78000000,1590.00000000,1591.01000000,891.95740000,1667277899999,1419305.78118100,1655,401.15880000,638326.29161000,0
1667277900000,1591.00000000,1593.43000000,1589.00000000,1589.01000000,2191.29060000,1667278199999,3487240.04709000,2178,1333.39540000,2122722.20449100,0
1667278200000,1589.00000000,1590.25000000,1588.77000000,1590.00000000,1224.96570000,1667278499999,1946725.50700400,1219,653.48430000,1038421.10513600,0
1667278500000,1589.99000000,1590.00000000,1589.61000000,1589.63000000,462.49480000,1667278799999,735244.32942300,827,225.58110000,358606.06608300,0
1667278800000,1589.62000000,1594.56000000,1589.12000000,1594.02000000,2227.09570000,1667279099999,3545352.79283600,2624,1321.63740000,2103751.88057400,0
1667279100000,1594.03000000,1596.68000000,1593.53000000,1595.54000000,2021.17110000,1667279399999,3224617.01484600,2539,1058.32310000,1688438.90167200,0
1667279400000,1595.53000000,1596.09000000,1594.06000000,1594.28000000,944.52760000,1667279699999,1506635.60021700,1369,352.18670000,561768.75655800,0
1667279700000,1594.28000000,1596.25000000,1593.97000000,1595.28000000,1087.00140000,1667279999999,1733875.80459500,1227,707.24830000,1128076.84571400,0
1667280000000,1595.27000000,1595.28000000,1591.02000000,1591.62000000,1515.21220000,1667280299999,2413116.79799000,1890,663.17380000,1056027.84386800,0
1667280300000,1591.62000000,1591.69000000,1585.39000000,1588.05000000,3202.55970000,1667280599999,5085249.11878600,3550,1324.34810000,2101967.82304500,0
1667280600000,1588.05000000,1589.61000000,1586.84000000,1587.87000000,1035.83680000,1667280899999,1645458.67863000,1370,438.15110000,695923.40244100,0
1667280900000,1587.87000000,1589.73000000,1587.74000000,1588.29000000,1166.22820000,1667281199999,1852782.29030800,1226,593.26800000,942492.81583600,0
